id,nom,adresse,code_postal,ville,departement,adresse_complete,code_insee,longitude,latitude,telephone,finess,siret,site_web,email,accepte_commandes,chiffre_affaires,directeur_nom,directeur_prenom,directeur_poste,num_departement
67feb71d3eb1f3727dbeb2a2,Pharmacie Hamon,85 Av. De La Liberation,54520,Laxou,Meurthe Et Moselle,,54395,6.1623186,48.6800836,0383402577,540013695,42048868600031,,,False,0.0,HAMON,YANNICK,,54
67feb71d3eb1f3727dbeb2d5,Pharmacie De La Libération,180 Av. De La Liberation,54000,Nancy,Meurthe Et Moselle,,54395,6.1558996,48.6974623,0383963695,540015864,45352927300014,,pharmaliberationancy@orange.fr,False,635200.0,SCHERSCHEL (MALLET),AGNES,Gérant et associé indéfiniment responsable,54
67feb71d3eb1f3727dbeb316,Pharmacie Du Vélodrome,157 Av. General Leclerc,54500,Vandoeuvre Les Nancy,Meurthe Et Moselle,,54547,6.1666588,48.6653235,0383514356,540018074,50345091800027,,,False,573300.0,ALAN,EMELINE,Gérant,54
67feb71d3eb1f3727dbeb335,Pharmacie François,7 R. Des Bots,55300,Lacroix Sur Meuse,Meuse,,55268,5.5110845,48.9737638,,550001754,48308998300041,,,False,,[NON-DIFFUSIBLE],[NON-DIFFUSIBLE],,55
67feb71d3eb1f3727dbeb34a,Pharmacie Mousseaux-Martin,72 R. Raymond Poincare,55210,Vigneulles Les Hattonchate,Meuse,,55551,5.7143881,48.9789022,0329893032,550002794,85138951000013,,,False,0.0,MARTIN,JEROME,Gérant,55
67feb71d3eb1f3727dbeb350,Pharmacie Rolland,Bd. De La Resistance,56640,Arzon,Morbihan,,56005,-2.8919267,47.5465581,0297537155,560015547,37768132500033,,,False,3098000.0,ROLLAND (LE BOUFFO),BRIGITTE FRANCOISE MARIE,Gérant,56
67feb71d3eb1f3727dbeb36b,Pharmacie Apotikerezh,17 R. Jacques Rodallec,56110,Gourin,Morbihan,,56066,-3.6060058,48.1403042,,560016693,85212066600023,http://pharmacie-hascoet.com,,False,0.0,LE COZ,KILIAN,Gérant,56
67feb71d3eb1f3727dbeb1b3,Pharmacie Du Champenois,78 R. Du General Weygand,51230,Fere Champenoise,Marne,,51248,3.9898554,48.7557975,0326424037,510019193,88255987500019,,,False,0.0,GIROST,MATHIEU GILBERT GUY,Gérant,51
67feb71d3eb1f3727dbeb224,Selarl Pharmacie Du 1Er Mai,19 R. Du 1Er Mai,52320,Froncles,Haute Marne,,52211,5.1480227,48.2957259,,520001603,80489018400026,,,False,1584000.0,HEMONNOT,PAULINE,Gérant,52
67feb71d3eb1f3727dbeb244,Pharmacie Du Centre,9 Pl. Du Pilori,53600,Evron,Mayenne,,53097,-0.4020074,48.1560736,0243016776,530030501,82317443800015,,,False,0.0,RANDRIANARIVONY (LETARD),ELODIE,Gérant,53
67feb71d3eb1f3727dbeb2dd,Pharmacie Naturabio,10 R. Raugraff,54000,Nancy,Meurthe Et Moselle,,54395,6.181459,48.6900933,0383321079,540016060,85270438600014,https://www.anton-et-willem.fr/pharmacies#store-37,pharmacienaturabio@gmail.com,False,0.0,BRENGER,CLARISSE,Gérant,54
67feb71d3eb1f3727dbeb233,Pharmacie Bouthier,12 R. De La Marne,52260,Rolampont,Haute Marne,,52432,5.2863681,47.9497102,0325847033,520002072,84952530800011,,,False,0.0,PERCHET (PERARD),KARINE,Gérant et associé indéfiniment responsable,52
67feb71d3eb1f3727dbeb28f,Pharmacie Des Saules,,54180,Heillecourt,Meurthe Et Moselle,,54257,6.1946744,48.6532395,0383513268,540010725,87760044500010,,pharmaciedessaules@orange.fr,False,0.0,HAMM,BENOIT,Gérant et associé indéfiniment responsable,54
67feb71d3eb1f3727dbeb2bd,Pharmacie Quintus,15 R. Du General Leclerc,54220,Malzeville,Meurthe Et Moselle,,54339,6.1843567,48.7162536,0383294503,540015005,81521377200016,,,False,893200.0,QUINTUS,YANN ANDRE,Gérant et associé indéfiniment responsable,54
67feb71d3eb1f3727dbeb22d,Pharmacie Grundrich,43 R. Diderot,52200,Langres,Haute Marne,,52269,5.3336163,47.860514,0325872201,520001835,44486471400019,,,False,1344500.0,GRUNDRICH,VIRGINIE,Gérant,52
67feb71d3eb1f3727dbeb25f,Pharmacie Saint-Nicolas,17 R. St Nicolas,53700,Villaines La Juhel,Mayenne,,53271,-0.2765282,48.3453832,0243032089,530031103,88057550100015,,,False,3561200.0,CHEVRIER,FLORENCE JACQUELINE HENRIETTE,,53
67feb71d3eb1f3727dbeb267,Pharmacie Des Trois Forêts,15 R. Du Marechal Foch,54540,Badonviller,Meurthe Et Moselle,,54040,6.8931518,48.4984438,0383891050,540006756,75350385300016,,,False,2061400.0,POUSSARDIN (DEPIERRE),ANNE,,54
67feb71d3eb1f3727dbeb271,Pharmacie Durand Monique,6 R. De Nancy,54250,Champigneulles,Meurthe Et Moselle,,54115,6.1683295,48.7343012,0383312018,540009156,34198008400014,,,False,0.0,DURAND (JACQUEMIN),MONIQUE,,54
67feb71d3eb1f3727dbeb27c,Pharmacie Hollard,104 Av. Du General Leclerc,54110,Dombasle Sur Meurthe,Meurthe Et Moselle,,54159,6.3513343,48.6187524,0383482436,540010006,30790022500029,,,False,0.0,HOLLARD,CHRISTIAN,,54
67feb71d3eb1f3727dbeb284,Pharmacie Kléber,73 Av. 69 Régiment D'Infanterie,54270,Essey Les Nancy,Meurthe Et Moselle,,54184,6.2372147,48.7085657,0383290066,540010220,82305380600027,https://pharmaciekleber-esseylesnancy.pharm-upp.fr/,,False,1471100.0,BOOB,FRANCOIS,Gérant,54
67feb71d3eb1f3727dbeb2b2,Pharmacie Du Village,2 R. De Secours,54710,Ludres,Meurthe Et Moselle,,54328,6.1604682,48.621509,0383256129,540014685,50927540000018,,,False,2246700.0,VINCENT (COLIN),SYLVIE,Gérant et associé indéfiniment responsable,54
67feb71d3eb1f3727dbeb2b4,Pharmacie Des Cerisiers,2 R. Ancel,54300,Luneville,Meurthe Et Moselle,,54329,6.5073683,48.5858148,0383742339,540014735,91772228200014,,,False,0.0,GENTY,GUILLAUME,Gérant,54
67feb71d3eb1f3727dbeb2b7,Pharmacie Conchon,15 R. De Chanzy,54300,Luneville,Meurthe Et Moselle,,54329,6.4892684,48.5964355,0383740725,540014800,48110238200019,,,False,2187300.0,CONCHON,CHARLES-MALCOLM JOHAN,Directeur Général,54
67feb71d3eb1f3727dbeb1df,Pharmacie Ardennaise,134 Av. Jean Jaures,51100,Reims,Marne,,51454,4.0485112,49.2605671,0326072185,510020514,87990515600011,https://pharmacie-ardennaise.fr/,contact@pharmacie-ardennaise.fr,False,0.0,LECOT,FABIENNE FREDERIQUE,Gérant,51
67feb71d3eb1f3727dbeb1f3,Pharmacie Dieu Lumière,1 Pl. Saint Timothee,51100,Reims,Marne,,51454,4.0438523,49.2435259,0326852435,510021165,81413901000015,https://pharmaciedieulumiere.fr/,pdieu.lumiere@offisecure.com,False,0.0,LIOCHON,CEDRIC,Gérant,51
67feb71d3eb1f3727dbeb202,Selarl Pharmacie De Taissy,2 R. Gutenberg,51500,Taissy,Marne,,51562,4.0782172,49.2167126,,510021926,52528285100027,,,False,1333300.0,CARPENTIER,ANTOINE PIERRE ROGER,Gérant,51
67feb71d3eb1f3727dbeb275,Pharmacie Le Danvic,17 R. De Verdun,54800,Conflans En Jarnisy,Meurthe Et Moselle,,54136,5.855552,49.1671352,0382331163,540009271,39482114400018,http://pharmacieledanvic.fr/,,False,1915800.0,LE DANVIC (JAUQUET),DOMINIQUE THERESE,Gérant,54
67feb71d3eb1f3727dbeb27b,Pharmacie Thomas,57 R. Gabriel Peri,54110,Dombasle Sur Meurthe,Meurthe Et Moselle,,54159,6.3478903,48.6243501,0383482003,540009982,47801911000020,,,False,0.0,THOMAS,VALERY,,54
67feb71d3eb1f3727dbeb2e6,Pharmacie De La Croix,54 Fg. Des Trois Maisons,54000,Nancy,Meurthe Et Moselle,,54395,6.1756487,48.7025757,0383321333,540016342,34042795400011,https://pharmaciedelacroix.wellpharma.com/,,False,2107300.0,GUIRLET (CHAPELLE),DELPHINE JEANNE CHARLINE,Gérant,54
67feb71d3eb1f3727dbeb372,Pharmacie Porcheron,22 R. De La Mairie,56490,Guilliers,Morbihan,,56080,-2.4047361,48.0408279,0256305656,560017030,35072620400018,,,False,0.0,PORCHERON (GRACIANNETTE-PILLE),DOMINIQUE,,56
67feb71d3eb1f3727dbeb377,Pharmacie Le Ray - Manceron,1 R. Trottier,56700,Hennebont,Morbihan,,56083,-3.2774592,47.8055083,0297362060,560017196,80124184500016,https://www.pharmacie-leraymanceron-hennebont.fr/,,False,2068000.0,LE RAY,SOPHIE ANNE VALERIE,Gérant,56
67feb71d3eb1f3727dbeb18c,Pharmacie Du Pont De Soulles,50 R. Du Pont De Soulles,50200,Coutances,Manche,,50147,-1.4457162,49.039449,0233191550,500013552,53339955600018,,,False,1392400.0,HELAINE (DE SAINT JORES),SYLVIE MARIE GERMAINE,Gérant,50
67feb71d3eb1f3727dbeb191,Pharmacie Agéenne,31 Bd. Charles De Gaulle,51160,Ay Champagne,Marne,,51030,4.0045666,49.0516621,0326552047,510017825,47914202800022,,,False,2338400.0,KALBUSCH (MORI),LAETITIA MARIE,Gérant,51
67feb71d3eb1f3727dbeb1a1,Pharmacie Harlaut,11 Pl. De La Mairie,51220,Courcy,Marne,,51183,4.0017398,49.3231111,0326496153,510018625,34972680200011,https://www.pharmaciengiphar.com/,,False,0.0,HARLAUT (TURPIN),VERONIQUE,,51
67feb71d3eb1f3727dbeb1c5,Pharmacie De La Cerisaie,48 R. Albert Thomas,51100,Reims,Marne,,51454,4.0485577,49.2332201,0326852201,510019797,81267605400016,,,False,0.0,BLANDIN,CAROLINE,Gérant,51
67feb71d3eb1f3727dbeb235,Pharmacie De La Couronne,21 Pl. Du Gal De Gaulle,52100,St Dizier,Haute Marne,,52448,4.9566716,48.6364029,0325562178,520002304,38266349000011,,,False,0.0,BRUNCHER,MORGANE LOUISE GERMAINE,Gérant,52
67feb71d3eb1f3727dbeb27d,Pharmacie Louyot,6 Rte. Nationale,54385,Domevre En Haye,Meurthe Et Moselle,,54160,5.9292827,48.8169751,0383231770,540010022,33498624700016,https://www.pharmacie-louyot.fr/,,False,0.0,LOUYOT,MARC,,54
67feb71d3eb1f3727dbeb294,Pharmacie Mathieu,22 R. Patton,54800,Jarny,Meurthe Et Moselle,,54273,5.8732577,49.1612294,0382208700,540011343,42371611700019,,,False,2441800.0,MATHIEU,FLORENT CHARLES CLAUDE,Autre,54
67feb71d3eb1f3727dbeb2ab,Pharmacie Des Allondières,5 R. Paul Doumer,54260,Longuyon,Meurthe Et Moselle,,54322,5.6095234,49.4383771,0382265212,540014404,37948189800011,,,False,0.0,TEDESCHI,ERIC,,54
67feb71d3eb1f3727dbeb2b1,Pharmacie Des Récollets,5 Pl. Du General Leclerc,54400,Longwy,Meurthe Et Moselle,,54323,5.7677918,49.5139487,0382249071,540014602,48819130500017,,,False,1794700.0,GROTTO,ANNE,Gérant,54
67feb71d3eb1f3727dbeb2c8,Pharmacie De La Commanderie,5 Pl. De La Commanderie,54000,Nancy,Meurthe Et Moselle,,54395,6.1676595,48.6860345,0383400763,540015492,82438947200013,https://pharmaciecommanderie.fr/,pharmaciecommanderie@gmail.com,False,1609400.0,FONTAINE (CHARLES),SANDRINE ELISABETH JEANNE,Autre,54
67feb71d3eb1f3727dbeb1fe,Pharmacie De Sarry,,51520,Sarry,Marne,,51525,4.4050796,48.9191699,0326651076,510021710,84991972500010,,,False,0.0,MICHEL (BOURGEOIS),ANNE MARGUERITE ELISABETH,Gérant,51
67feb71d3eb1f3727dbeb234,Pharmacie Gambetta,31 R. Gambetta,52100,St Dizier,Haute Marne,,52448,4.9492684,48.6370746,0325056073,520002270,89044945700021,,,False,0.0,MARTINET,MAUD MURIEL JEANNIE,Gérant,52
67feb71d3eb1f3727dbeb243,Pharmacie Hainaud,31 Rte. De Laval,53500,Ernee,Mayenne,,53096,-0.9248063,48.2907571,0243051884,530030477,48817649600021,,,False,2262900.0,LUQUET DE SAINT GERMAIN,BENEDICTE,Gérant,53
67feb71d3eb1f3727dbeb264,Pharmacie De La Mayenne,Av. De Lattre De Tassigny,53000,Laval,Mayenne,,53130,-0.7995119,48.0793751,0243690003,530032929,48749392600017,,,False,3543300.0,PICHON (DUTREIX),PASCALE,Gérant,53
67feb71d3eb1f3727dbeb2a0,Pharmacie Du Centre,37 R. Patton,54410,Laneuveville Devant Nancy,Meurthe Et Moselle,,54300,6.2316373,48.6560735,0383532100,540013182,51350032200013,,,False,1127700.0,SANNER,LOIC,Gérant,54
67feb71d3eb1f3727dbeb2a1,Pharmacie Parfait,90 Bd. Emile Zola,54520,Laxou,Meurthe Et Moselle,,54304,6.156865,48.6809627,0383270650,540013521,50066805800018,,,False,0.0,PARFAIT,ISABELLE,,54
67feb71d3eb1f3727dbeb2a6,Pharmacie Val Saint-Lambert,31 R. Du Baron De Courcelles,54690,Lay St Christophe,Meurthe Et Moselle,,54305,6.2012987,48.747901,0383228041,540013976,40411283100031,,,False,0.0,LAMBERT (JEANPIERRE),BEATRICE,,54
67feb71d3eb1f3727dbeb2c0,Pharmacie Dousset,143 R. Jean Jaures,54820,Marbache,Meurthe Et Moselle,,54351,6.1080559,48.7987609,0383249016,540015104,41798996900023,https://pharmacie-dousset-marbache.giropharm.fr/,,False,1915000.0,DOUSSET,BENOIT,Gérant,54
67feb71d3eb1f3727dbeb26a,Pharmacie Henrion,9 Pl. Du General De Gaulle,54450,Blamont,Meurthe Et Moselle,,54077,6.8433789,48.5887497,0383423232,540008117,33359679900028,,,False,0.0,HENRION,ELISE,,54
67feb71d3eb1f3727dbeb206,Pharmacie Lurquin,18 Av. De Champagne,51150,Tours Sur Marne,Marne,,51576,4.1187958,49.0495409,0326589262,510022064,40443669300018,,,False,2189200.0,LURQUIN,ERIC BERNARD,Gérant,51
67feb71d3eb1f3727dbeb266,Pharmacie Saint-Christophe,7 R. De La Division Leclerc,54120,Baccarat,Meurthe Et Moselle,,54039,6.7401301,48.4498291,0383751010,540006053,43477614200011,,,False,1747200.0,GROELL (JACQUOT),BENEDICTE MARIE-MARGUERITE DENISE,Gérant,54
67feb71d3eb1f3727dbeb293,Pharmacie Centrale,26 R. Gambetta,54800,Jarny,Meurthe Et Moselle,,54273,5.8816636,49.1573569,0382330097,540011327,80250223700018,,,False,1626900.0,OGUZ,EFKAN,Gérant,54
67feb71d3eb1f3727dbeb2ce,Pharmacie Notre-Dame,204 Av. Du General Leclerc,54000,Nancy,Meurthe Et Moselle,,54395,6.1748633,48.6742935,0383552336,540015641,88249842100024,,,False,0.0,CHATOR,PIERRE EMMANUEL,Gérant,54
67feb71d3eb1f3727dbeb30f,Pharmacie Gambetta,1 R. Gambetta,54200,Toul,Meurthe Et Moselle,,54528,5.8894812,48.6740812,0383430072,540017712,40914577800018,https://groupeuniverspharmacie.com/pharmacie/pharmacie-gambetta-univers-france/,pharmaciegambetta54200@gmail.com,False,2235300.0,VAUTRIN,NICOLE SIMONE MARIE,Président de SAS,54
67feb71d3eb1f3727dbeb35d,Pharmacie Saint-Cornely,4 R. St Cornely,56340,Carnac,Morbihan,,56034,-3.0796284,47.58347,0297520344,560016081,82795800000016,,,False,1277200.0,CALIXTE (MIR),SOPHIE CAROLINE,,56
67feb71d3eb1f3727dbeb36c,Pharmacie Druais,3 Pl. De La Mairie,56390,Grand Champ,Morbihan,,56067,-2.8428525,47.7577903,,560016743,51967984900025,,,False,1019600.0,DRUAIS,GUENAELLE CHRISTIANE MARIE ROBERTE,Gérant,56
67feb71d3eb1f3727dbeb18e,Pharmacie Des Salines,11 Av. Eisenhower,50290,Brehal,Manche,,50076,-1.5116256,48.9013101,0233909116,500014493,40311617100022,,,False,2339700.0,GONTHIER,AURELIE ISABELLE,Gérant,50
67feb71d3eb1f3727dbeb199,Pharmacie Saint-Jacques,20 R. Leon Bourgeois,51000,Chalons En Champagne,Marne,,51108,4.3650149,48.9588519,0326214313,510018260,42370621700019,,,False,1273600.0,LANGINY (CLEMENT),CAROLE ISABELLE ANNICK,Gérant et associé indéfiniment responsable,51
67feb71d3eb1f3727dbeb249,Lafayette,29 R. De La Paix,53000,Laval,Mayenne,,53130,-0.76814,48.07113,0243670876,530030634,49008288000017,,,False,1057200.0,POUTEAU,MEHDI,Gérant,53
67feb71d3eb1f3727dbeb26c,Pharmacie Paulus,18 Rte. De Toul,54113,Blenod Les Toul,Meurthe Et Moselle,,54080,5.8361006,48.5983014,0383625137,540008307,91765468300015,,,False,0.0,RENARD,CHRISTELLE REJANE RENEE,Gérant,54
67feb71d3eb1f3727dbeb270,Pharmacie Des Arcades,R. De Frouard,54250,Champigneulles,Meurthe Et Moselle,,54115,6.1663957,48.734996,0383382210,540009123,40243317100020,,,False,0.0,LOPPINET,BERTRAND,,54
67feb71d3eb1f3727dbeb288,Pharmacie Du Point Central,35 R. De Metz,54390,Frouard,Meurthe Et Moselle,,54215,6.1333825,48.7600499,0383490125,540010360,82098102500019,,,False,0.0,AUBERTEIN,SOPHIE,Gérant,54
67feb71d3eb1f3727dbeb2a8,Pharmacie Festor,16 R. De La Gare,54460,Liverdun,Meurthe Et Moselle,,54318,6.0639657,48.749691,0383245089,540014164,48385440200011,,,False,1077800.0,FESTOR (THIL),PASCALE,Gérant,54
67feb71d3eb1f3727dbeb2be,Pharmacie Moreau,30 R. Sadi Carnot,54220,Malzeville,Meurthe Et Moselle,,54339,6.184802,48.7081739,0383294114,540015021,42109363400010,,,False,1859100.0,MOREAU,JEAN-EDOUARD STANISLAS RENE,Gérant,54
67feb71d3eb1f3727dbeb1da,Pharmacie Clemenceau,55 Av. Georges Clemenceau,51100,Reims,Marne,,51454,4.0514974,49.2508551,0326852270,510020365,49807877300013,,pharmacie.clemenceau.reims@gmail.com,False,0.0,HUREAUX (DORE),CAROLINE LUCETTE ANDREE,Président de SAS,51
67feb71d3eb1f3727dbeb1e1,Pharmacie De L'Europe,14 Pl. Jean Moulin,51100,Reims,Marne,,51454,4.0603155,49.254664,0326071770,510020563,37978293100016,,,False,1965200.0,LEMAITRE,PASCAL,Gérant,51
67feb71d3eb1f3727dbeb21f,Pharmacie De L'Europe,3 Av. De La Republique,52000,Chaumont,Haute Marne,,52121,5.1409713,48.1084724,0325038891,520001306,88115327400017,,,False,0.0,TITA,KARIM,Gérant et associé indéfiniment responsable,52
67feb71d3eb1f3727dbeb1b0,Pharmacie Des Archers,47 R. Saint Thibault,51200,Epernay,Marne,,51230,3.9538234,49.0414769,0326553000,510019060,41485617900042,,,False,7400.0,RISPAL,LAURENT,Gérant,51
67feb71d3eb1f3727dbeb1c2,Pharmacie Centrale,51 R. Du General De Gaulle,51530,Pierry,Marne,,51431,3.9399256,49.0204336,0326540279,510019680,83007839000010,,,False,0.0,ROUZEAU (BERTIN),PERRINE,Gérant,51
67feb71d3eb1f3727dbeb1c3,Pharmacie Moussly,4 R. Du General Leclerc,51230,Pleurs,Marne,,51432,3.871666,48.6915408,0326801031,510019714,45371407300013,,,False,1437300.0,MOUSSLY (MOUSSLY),FULVIA MARIE-LOUISE,Gérant,51
67feb71d3eb1f3727dbeb22f,Pharmacie Du Der,11 Pl. De L Hotel De Ville,52220,La Porte Du Der,Haute Marne,,52331,4.7715464,48.4768058,0325042028,520001884,39337479800014,,,False,2497400.0,CHATELOT,CARINE CLAUDINE,Président de SAS,52
67feb71d3eb1f3727dbeb28d,Pharmacie Cassagnou-Henry,11 R. Marechal De Beauvau,54740,Haroue,Meurthe Et Moselle,,54252,6.181322,48.4674959,,540010550,37797852300027,,,False,1756000.0,HENRY,MARIE-THERESE,Gérant et associé indéfiniment responsable,54
67feb71d3eb1f3727dbeb2b0,Pharmacie Duflot,10 Av. Du Bivaque,54400,Longwy,Meurthe Et Moselle,,54323,5.7547572,49.5220926,0382233314,540014586,48972054000025,,,False,1703900.0,DESMAZURE (DUFLOT),CATHERINE ANNE,Gérant,54
67feb71d3eb1f3727dbeb1fa,Pharmacie Du Vignoble,1 R. De Chigny,51500,Rilly La Montagne,Marne,,51461,4.0415765,49.1659842,0326034038,510021413,40178260200015,,,False,0.0,LACOUME,MARC,Autre,51
67feb71d3eb1f3727dbeb205,Pharmacie Du Champ Paveau,1 Pl. Robert Lynen,51430,Tinqueux,Marne,,51573,3.9773908,49.250342,0326046666,510022031,48088433700019,,,False,0.0,MONNERY (MERCENIER),ISABELLE,,51
67feb71d3eb1f3727dbeb217,Pharmacie De La Rotonde,1 R. De La Republique,52600,Chalindrey,Haute Marne,,52093,5.4367829,47.8049596,,520001066,52036385400024,,,False,2529600.0,BORTOLUZZI,DAMIEN,Gérant,52
67feb71d3eb1f3727dbeb23d,Pharmacie Coupeau Christian,12 Pl. De L Eglise,53210,Argentre,Mayenne,,53007,-0.6413009,48.0837174,0243373225,530030246,49936426300016,,,False,1568500.0,COUPEAU,CHRISTIAN,Président de SAS,53
67feb71d3eb1f3727dbeb242,Pharmacie Canet,6 Pl. Paul Doumer,53200,Chateau Gontier Sur Mayenn,Mayenne,,53062,-0.7065156,47.8271825,0243071058,530030345,48511916800014,,,False,1698900.0,CANET (CANET),PHILIPPE MARIE JEAN,,53
67feb71d3eb1f3727dbeb252,Pharmacie De La Trémoille,4 Pl. De La Tremoille,53000,Laval,Mayenne,,53130,-0.7727628,48.0690002,0243535440,530030782,84308645500014,https://pharmacie-de-la-tremoille-laval.com/,,False,0.0,DELDALLE,BENOIT BERNARD PAUL,Président de SAS,53
67feb71d3eb1f3727dbeb25d,Pharmacie Derouet,12 Pl. Ambroise De Lore,53270,Ste Suzanne Et Chammes,Mayenne,,53255,-0.3520329,48.0971644,0243014026,530031087,49503446400018,,,False,1093200.0,DEROUET (PILLET),ANNE,Gérant,53
67feb71d3eb1f3727dbeb292,Pharmacie Rychen,20 R. Du General De Gaulle,54180,Houdemont,Meurthe Et Moselle,,54265,6.1748361,48.6458756,0383578881,540011137,84777166400012,https://pharmacies.pharmaciengiphar.com/pharmacie/pharmacie-d-houdemont/2860,,False,0.0,RYCHEN (KENNEL),VIRGINIE CHRISTINE RENEE MADELEINE,Gérant et associé indéfiniment responsable,54
67feb71d3eb1f3727dbeb29f,Pharmacie De La Marine,2 R. Lucien Galtier,54410,Laneuveville Devant Nancy,Meurthe Et Moselle,,54300,6.2262592,48.659862,,540013067,51326411900027,,pharmadelamarine@offisecure.com,False,1648500.0,SANTOS-FRANCISCO (EHRENFELD),ELODIE,Gérant et associé indéfiniment responsable,54
67feb71d3eb1f3727dbeb2ba,Pharmacie Des Arcades,1 R. De La Republique,54300,Luneville,Meurthe Et Moselle,,54329,6.4907563,48.5913378,0383731881,540014883,48274695500012,,,False,1375200.0,MULLER MATHIEU (MATHIEU),ISABELLE SANDRINE,Gérant,54
67feb71d3eb1f3727dbeb226,Pharmacie Lambert-Paquet Snc,40 R. Aristide Briand,52300,Joinville,Haute Marne,,52250,5.1410728,48.4426931,0325940893,520001652,43770308500013,,,False,0.0,LAMBERT,ALAIN,Gérant et associé indéfiniment responsable,52
67feb71d3eb1f3727dbeb24e,Pharmacie De La Gare,67 Av. Robert Buron,53000,Laval,Mayenne,,53130,-0.7628323,48.0739405,0243536098,530030709,52936855700011,,,False,1995500.0,BRISSIEUX,ERIC,Gérant et associé indéfiniment responsable,53
67feb71d3eb1f3727dbeb2a4,Pharmacie De La Sapinière,,54520,Laxou,Meurthe Et Moselle,,54304,6.1262071,48.6916454,0383934949,540013927,40045115900018,,,False,3103300.0,BERENGUIER (HENCKE),STEPHANIE,Président de SAS,54
67feb71d3eb1f3727dbeb2af,Pharmacie Centrale,15 R. De L Hotel De Ville,54400,Longwy,Meurthe Et Moselle,,54323,5.7622932,49.5237155,0382237862,540014552,47770909100011,,,False,1718000.0,HAYANI KHALFAOUI,ABDELHAK,Gérant,54
67feb71d3eb1f3727dbeb2e1,Pharmacie Principale,20 R. St Dizier,54000,Nancy,Meurthe Et Moselle,,54395,6.182002,48.6912441,0383467817,540016193,90273387200011,,,False,0.0,CLOCHETTE,VICTORIA,Gérant,54
67feb71d3eb1f3727dbeb2e7,Pharmacie Giphar,56 R. De Villers,54000,Nancy,Meurthe Et Moselle,,54395,6.1659617,48.6827215,0383270759,540016375,53314550400023,,,False,828800.0,BALESTE,EMMANUEL,Gérant et associé indéfiniment responsable,54
67feb71d3eb1f3727dbeb2ee,Pharmacie Meunier,16 R. Aristide Briand,54230,Neuves Maisons,Meurthe Et Moselle,,54397,6.1015738,48.6103746,0383471726,540016581,35105182600011,,,False,0.0,[NON-DIFFUSIBLE],[NON-DIFFUSIBLE],,54
67feb71d3eb1f3727dbeb355,Pharmacie Porte Océane,36 R. De L Ocean,56400,Auray,Morbihan,,56007,-3.0022079,47.6647735,0297508498,560015695,52296862700011,,,False,7150000.0,RETAILLEAU,EMILIE MARIE,Directeur Général,56
67feb71d3eb1f3727dbeb363,Selarl Pharmacie De L'Estran,Pl. Alexandre Tiffoche,56750,Damgan,Morbihan,,56052,-2.5773181,47.5196426,0297411254,560016362,82811986700012,,,False,0.0,LE COINTE,KARINE MARIE,Gérant,56
67feb71d3eb1f3727dbeb37a,Pharmacie Le Monnier,Chem. De La Scierie,56240,Inguiniel,Morbihan,,56089,-3.2825549,47.974842,,560017311,48083691500029,,,False,1193600.0,LE MONNIER (LAILLER),CHARLINE,Gérant,56
67feb71d3eb1f3727dbeb37d,Pharmacie Le Padellec,23 Av. Des Plages,56700,Kervignac,Morbihan,,56094,-3.2385602,47.7634489,0297657233,560017493,49491179500024,,,False,1006800.0,LE PADELLEC (VAN PRAET),VALERIE NICOLE ANDREE,Gérant,56
67feb71d3eb1f3727dbeb380,Pharmacie Du Plessis,110 R. Jules Guesde,56600,Lanester,Morbihan,,56098,-3.3379186,47.7594598,0297760369,560017675,50995652000019,,,False,1655600.0,LE GUENNEC (GUEGAN),CATHERINE GABRIELLE,Gérant,56
67feb71d3eb1f3727dbeb1a2,Pharmacie Des Cepages,18 R. Alphonse Perrin,51480,Damery,Marne,,51204,3.8800381,49.0721838,0326584178,510018674,52895994300010,,,False,2103200.0,NICOLAS (GERARD),CECILE SOPHIE COLETTE,Gérant,51
67feb71d3eb1f3727dbeb1ab,Pharmacie Foch,25 Av. Foch,51200,Epernay,Marne,,51230,3.9494321,49.0381932,0326541383,510018930,50276952400013,,,False,1732500.0,LEFEVRE (GODIN),FLORENCE ELISE GERMAINE,Gérant et associé indéfiniment responsable,51
67feb71d3eb1f3727dbeb1bc,Pharmacie Clemenceau,12 Pl. Georges Clemenceau,51400,Mourmelon Le Grand,Marne,,51388,4.3657618,49.1395939,0326660276,510019524,49795303400012,,,False,1744200.0,BRION,CLEMENTINE MARIE JULIE,Gérant,51
67feb71d3eb1f3727dbeb216,Pharmacie Centrale,43 Av. Lefroit Dupain,52400,Bourbonne Les Bains,Haute Marne,,52060,5.7480959,47.9528819,0325900139,520000936,53350013800011,,,False,1625900.0,ROHMER,FRANCOIS CHRISTOPHE PIERRE,Gérant,52
67feb71d3eb1f3727dbeb221,Pharmacie Boyon,9 Av. Jacques Marcellot,52410,Eurville Bienville,Haute Marne,,52194,5.0414669,48.5838212,0325555207,520001504,95060609500020,,,False,0.0,BOYON,GERARD,,52
67feb71d3eb1f3727dbeb241,Pharmacie Pinçon,15 R. Du General De Gaulle,53810,Change,Mayenne,,53054,-0.7891821,48.0994738,0243535797,530030329,41385651900017,,,False,800700.0,PINCON,ERIC,Gérant,53
67feb71d3eb1f3727dbeb24d,Pharmacie Du Centre,11 R. Du Général De Gaulle,53000,Laval,Mayenne,,53130,-0.7747036,48.0707019,,530030675,55715043000014,,,False,0.0,GUILLET,ANNE-FRANCOISE,Liquidateur,53
